,row,col,StemTag,frac,Feb_B02,Feb_B03,Feb_B04,Feb_B05,Feb_B06,Feb_B07,Feb_B08,Feb_B8A,Feb_B11,Feb_B12,Mar_B02,Mar_B03,Mar_B04,Mar_B05,Mar_B06,Mar_B07,Mar_B08,Mar_B8A,Mar_B11,Mar_B12,Jun_B02,Jun_B03,Jun_B04,Jun_B05,Jun_B06,Jun_B07,Jun_B08,Jun_B8A,Jun_B11,Jun_B12,Jul_B02,Jul_B03,Jul_B04,Jul_B05,Jul_B06,Jul_B07,Jul_B08,Jul_B8A,Jul_B11,Jul_B12,Aug_B02,Aug_B03,Aug_B04,Aug_B05,Aug_B06,Aug_B07,Aug_B08,Aug_B8A,Aug_B11,Aug_B12,Sep_B02,Sep_B03,Sep_B04,Sep_B05,Sep_B06,Sep_B07,Sep_B08,Sep_B8A,Sep_B11,Sep_B12,Oct_B02,Oct_B03,Oct_B04,Oct_B05,Oct_B06,Oct_B07,Oct_B08,Oct_B8A,Oct_B11,Oct_B12,Nov_B02,Nov_B03,Nov_B04,Nov_B05,Nov_B06,Nov_B07,Nov_B08,Nov_B8A,Nov_B11,Nov_B12,status,BBD,BLD,year,crown_intact,crown_living,FAD,Apr_B02,Apr_B03,Apr_B04,Apr_B05,Apr_B06,Apr_B07,Apr_B08,Apr_B8A,Apr_B11,Apr_B12,Dec_B02,Dec_B03,Dec_B04,Dec_B05,Dec_B06,Dec_B07,Dec_B08,Dec_B8A,Dec_B11,Dec_B12,Jan_B02,Jan_B03,Jan_B04,Jan_B05,Jan_B06,Jan_B07,Jan_B08,Jan_B8A,Jan_B11,Jan_B12,May_B02,May_B03,May_B04,May_B05,May_B06,May_B07,May_B08,May_B8A,May_B11,May_B12
27,25,60,321651,0.5661311677403029,0.1216,0.1297,0.1364,0.1751,0.2457,0.2643,0.27,0.2881,0.1982,0.1695,0.1235,0.1389,0.1375,0.1834,0.244,0.2631,0.2833,0.2869,0.2617,0.1939,0.126,0.1521,0.1242,0.1903,0.4099,0.4751,0.4617,0.4971,0.2746,0.1719,0.1277,0.1454,0.1214,0.176,0.3876,0.4633,0.4542,0.4849,0.2748,0.172,0.203,0.203,0.1699,0.2132,0.3789,0.4396,0.4502,0.4671,0.2739,0.1736,0.113,0.1357,0.1187,0.1948,0.3514,0.3961,0.4011,0.4229,0.2578,0.1631,0.1187,0.1362,0.1415,0.198,0.2689,0.2901,0.3117,0.3353,0.2738,0.1902,0.1233,0.1313,0.1323,0.1701,0.2355,0.2562,0.2661,0.2863,0.2477,0.1867,AU,1.0,1.0,2025,80.0,48.0,"K,I,DF,R",0.1359,0.1519,0.1491,0.2043,0.2741,0.2925,0.3099,0.3233,0.2954,0.2139,,,,,,,,,,,,,,,,,,,,,0.1345,0.1563,0.1514,0.2051,0.2801,0.3035,0.3202,0.3306,0.2964,0.2144
28,25,54,301364,21.33723768032618,,,,,,,,,,,0.1203,0.1346,0.1331,0.1702,0.2266,0.2443,0.2585,0.2723,0.2377,0.1789,0.1287,0.1557,0.1269,0.194,0.3907,0.4452,0.4464,0.4579,0.2639,0.1693,0.1303,0.1481,0.1243,0.1775,0.365,0.4299,0.4339,0.4471,0.2628,0.1681,0.2093,0.2082,0.1751,0.2201,0.3693,0.4216,0.4469,0.4516,0.2635,0.1705,0.1123,0.1351,0.1179,0.1857,0.3115,0.3474,0.3576,0.363,0.2376,0.1571,0.1125,0.1309,0.1299,0.1697,0.232,0.2506,0.2666,0.2763,0.2282,0.168,0.1178,0.1294,0.1277,0.1535,0.216,0.2274,0.2478,0.247,0.2135,0.1649,AU,1.0,1.0,2025,100.0,92.0,"W,R",0.135,0.1497,0.1474,0.1919,0.2553,0.2734,0.2887,0.2999,0.2716,0.1996,,,,,,,,,,,,,,,,,,,,,0.1299,0.1477,0.1427,0.1926,0.2674,0.2835,0.2968,0.3076,0.2659,0.1951
29,25,55,301364,17.803380967090963,,,,,,,,,,,0.1219,0.1383,0.1404,0.1766,0.2327,0.2491,0.265,0.2744,0.2492,0.1875,0.1305,0.1569,0.1271,0.1924,0.3963,0.457,0.4593,0.4621,0.271,0.1716,0.1301,0.1504,0.124,0.1773,0.3688,0.4332,0.4397,0.4505,0.2673,0.17,0.2074,0.2081,0.1742,0.2178,0.3669,0.4293,0.451,0.452,0.2676,0.1721,0.1159,0.1383,0.1208,0.1878,0.3132,0.3452,0.3611,0.3679,0.2422,0.159,0.1157,0.1316,0.1346,0.174,0.2379,0.2496,0.2529,0.2791,0.2374,0.1738,0.121,0.1301,0.1308,0.1581,0.2146,0.2325,0.2446,0.2559,0.2239,0.1727,AU,1.0,1.0,2025,100.0,92.0,"W,R",0.1386,0.1529,0.153,0.198,0.2557,0.2758,0.292,0.3043,0.281,0.2061,,,,,,,,,,,,,,,,,,,,,0.1335,0.1525,0.1481,0.1963,0.2677,0.2882,0.3045,0.3146,0.2724,0.2002
30,26,54,301364,10.74443472988746,,,,,,,,,,,0.1219,0.1425,0.136,0.1817,0.2526,0.2705,0.308,0.2943,0.253,0.1868,0.1315,0.163,0.1293,0.1959,0.3969,0.4534,0.4477,0.4744,0.2678,0.1695,0.1311,0.1524,0.1256,0.1783,0.3711,0.4367,0.4352,0.4566,0.2664,0.1681,0.2096,0.2104,0.176,0.2198,0.3763,0.4323,0.4435,0.4577,0.2659,0.1708,0.1143,0.1421,0.1201,0.1893,0.3277,0.3667,0.3891,0.3857,0.243,0.1586,0.1149,0.1426,0.1343,0.1821,0.2585,0.2809,0.3397,0.3111,0.2402,0.1731,0.1182,0.1377,0.13,0.1638,0.2405,0.2607,0.3062,0.2834,0.2291,0.172,AU,1.0,1.0,2025,100.0,92.0,"W,R",0.1346,0.156,0.1475,0.2011,0.2747,0.2941,0.3301,0.321,0.2826,0.2044,,,,,,,,,,,,,,,,,,,,,0.1305,0.1533,0.1419,0.1985,0.2804,0.3013,0.3384,0.3268,0.2754,0.2002
31,26,55,301364,4.81744384564656,,,,,,,,,,,0.1239,0.143,0.1422,0.184,0.2484,0.2666,0.2976,0.2905,0.2635,0.1951,0.1307,0.1593,0.1283,0.1929,0.4049,0.4672,0.4634,0.4833,0.2746,0.1715,0.1304,0.1517,0.125,0.1772,0.3754,0.4432,0.4458,0.4655,0.2722,0.1703,0.209,0.2077,0.1746,0.2176,0.3749,0.4396,0.4553,0.461,0.2715,0.1725,0.1161,0.143,0.1224,0.1912,0.3325,0.3654,0.3974,0.3906,0.2488,0.1607,0.1185,0.1409,0.1407,0.1833,0.2553,0.2722,0.3095,0.3051,0.248,0.1788,0.1195,0.1339,0.1339,0.1647,0.2327,0.2546,0.2835,0.2764,0.2364,0.1787,AU,1.0,1.0,2025,100.0,92.0,"W,R",0.1388,0.1571,0.1536,0.2048,0.269,0.2901,0.319,0.3198,0.2936,0.2132,,,,,,,,,,,,,,,,,,,,,0.133,0.1552,0.1476,0.2022,0.2787,0.3006,0.3299,0.3277,0.2827,0.2062
32,14,51,281585,10.568374975196337,,,,,,,,,,,0.1288,0.145,0.1463,0.1918,0.2634,0.2865,0.3085,0.3136,0.2748,0.2013,0.1275,0.1548,0.1256,0.1911,0.4222,0.4948,0.4941,0.5168,0.2787,0.1725,0.1301,0.1499,0.1236,0.1772,0.3995,0.4802,0.4904,0.5054,0.2785,0.1713,0.2027,0.2031,0.1713,0.2143,0.3898,0.46,0.4837,0.4795,0.2771,0.1732,0.1172,0.1463,0.1234,0.1969,0.3609,0.4038,0.4332,0.4344,0.256,0.1618,0.1343,0.1593,0.1743,0.2239,0.2954,0.3212,0.3674,0.3643,0.2826,0.2034,0.124,0.139,0.1457,0.1766,0.253,0.2785,0.3023,0.3042,0.2442,0.1812,AU,1.0,1.0,2025,100.0,100.0,"I,R,K",0.1432,0.1598,0.1596,0.2103,0.2853,0.3057,0.3244,0.3378,0.3047,0.2198,,,,,,,,,,,,,,,,,,,,,0.14,0.1593,0.1604,0.2135,0.295,0.3169,0.3368,0.3494,0.3018,0.2174
33,14,52,281585,7.389977327545337,,,,,,,,,,,0.1247,0.1432,0.14,0.1906,0.2625,0.2805,0.3138,0.3102,0.2715,0.2003,0.1283,0.1558,0.1261,0.1926,0.4199,0.4907,0.4741,0.5122,0.277,0.1721,0.1294,0.1492,0.1228,0.1769,0.3963,0.4774,0.4652,0.5023,0.2777,0.171,0.203,0.2035,0.1715,0.2147,0.3861,0.4505,0.4621,0.4762,0.2747,0.1722,0.1152,0.1429,0.1219,0.1969,0.3475,0.3967,0.4057,0.4225,0.2565,0.1625,0.1368,0.1533,0.1596,0.2106,0.2791,0.3013,0.3406,0.3464,0.2763,0.1993,0.1225,0.1371,0.137,0.1697,0.2461,0.2679,0.298,0.2937,0.2402,0.1794,AU,1.0,1.0,2025,100.0,100.0,"I,R,K",0.1389,0.1569,0.1526,0.2115,0.2845,0.3041,0.3303,0.3358,0.3027,0.2198,,,,,,,,,,,,,,,,,,,,,0.1395,0.1582,0.1583,0.2168,0.2978,0.3155,0.3356,0.3502,0.3045,0.2201
34,15,51,281585,4.060216400612821,,,,,,,,,,,0.1286,0.1485,0.1521,0.1947,0.2691,0.2912,0.3261,0.32,0.2831,0.2074,0.1273,0.1518,0.1245,0.192,0.4338,0.5107,0.4925,0.5299,0.2818,0.1736,0.129,0.1469,0.1219,0.1767,0.4079,0.4919,0.4798,0.5161,0.2822,0.1724,0.2009,0.2014,0.1719,0.2148,0.3949,0.4642,0.4736,0.4879,0.2806,0.1748,0.1163,0.1414,0.1228,0.1993,0.3643,0.4132,0.4161,0.4413,0.2621,0.1641,0.1274,0.1533,0.1714,0.2314,0.3015,0.3283,0.366,0.3767,0.2876,0.2008,0.124,0.141,0.1463,0.1824,0.2571,0.2806,0.3142,0.3091,0.2521,0.1854,AU,1.0,1.0,2025,100.0,100.0,"I,R,K",0.1423,0.1612,0.1626,0.216,0.2906,0.3121,0.3392,0.3454,0.3159,0.228,,,,,,,,,,,,,,,,,,,,,0.1399,0.1634,0.1637,0.2185,0.2995,0.323,0.3472,0.3573,0.3118,0.2236
35,15,52,281585,0.04077154311016536,,,,,,,,,,,0.1273,0.1466,0.1473,0.1954,0.2705,0.2863,0.3301,0.3166,0.2822,0.2077,0.1266,0.1508,0.1241,0.1923,0.4247,0.5011,0.4723,0.521,0.2776,0.1718,0.1277,0.1451,0.1214,0.1752,0.3994,0.4835,0.4616,0.5099,0.2801,0.1713,0.2009,0.2007,0.1707,0.2144,0.3904,0.451,0.4614,0.4823,0.2765,0.1726,0.1141,0.1385,0.1216,0.1976,0.349,0.404,0.3935,0.4253,0.2608,0.1642,0.1283,0.1468,0.1602,0.2147,0.2829,0.3079,0.3459,0.3603,0.2775,0.1954,0.1237,0.1393,0.1405,0.1753,0.2545,0.2761,0.3096,0.3042,0.2479,0.1826,AU,1.0,1.0,2025,100.0,100.0,"I,R,K",0.1406,0.1599,0.1585,0.2181,0.2915,0.3098,0.3482,0.3437,0.3135,0.2273,,,,,,,,,,,,,,,,,,,,,0.1411,0.1617,0.1643,0.2237,0.3033,0.3218,0.3472,0.3594,0.3171,0.2289
36,1,37,211039,0.3872283186895035,0.0887,0.1074,0.1048,0.1396,0.243,0.2719,0.3067,0.3014,0.1638,0.1374,0.1113,0.1337,0.1209,0.1779,0.277,0.2999,0.3296,0.3224,0.2109,0.1545,0.131,0.1626,0.1294,0.1992,0.3841,0.4338,0.4124,0.4566,0.2509,0.1623,0.1321,0.1531,0.1255,0.1815,0.3618,0.4251,0.4062,0.4485,0.2537,0.1632,0.1986,0.2007,0.168,0.2123,0.3584,0.4018,0.4028,0.4309,0.2492,0.1628,0.1147,0.1399,0.1205,0.1951,0.3218,0.3545,0.3593,0.3814,0.2294,0.151,0.1089,0.1349,0.126,0.1891,0.2777,0.3006,0.3256,0.3315,0.2198,0.1568,0.1154,0.131,0.1197,0.1625,0.2508,0.2706,0.2907,0.2911,0.1976,0.1487,DS,0.0,,2025,10.0,0.0,,0.126,0.1497,0.1307,0.197,0.3032,0.3263,0.3556,0.3561,0.2346,0.1694,,,,,,,,,,,,,,,,,,,,,0.1232,0.1507,0.1288,0.1948,0.3071,0.334,0.3538,0.3556,0.238,0.1717
37,1,38,211039,32.943356183011915,0.0894,0.1051,0.1053,0.1403,0.2446,0.2758,0.2949,0.3026,0.166,0.1388,0.1134,0.133,0.1226,0.178,0.2788,0.3011,0.3209,0.3252,0.2146,0.1567,0.1293,0.159,0.1274,0.1985,0.3912,0.4441,0.4259,0.4665,0.2542,0.1635,0.1315,0.1526,0.1249,0.1815,0.372,0.4367,0.4231,0.459,0.2558,0.1638,0.1988,0.1997,0.1674,0.2117,0.3618,0.4116,0.4155,0.4383,0.2526,0.1644,0.1149,0.1398,0.1199,0.1971,0.3311,0.3639,0.3773,0.3918,0.2329,0.1525,0.1108,0.1357,0.136,0.1932,0.2776,0.3027,0.3292,0.3347,0.2262,0.1593,0.1152,0.1291,0.1219,0.1637,0.2484,0.2682,0.2798,0.2906,0.201,0.1515,DS,0.0,,2025,10.0,0.0,,0.1286,0.1484,0.1322,0.1987,0.3035,0.3273,0.3463,0.3543,0.2382,0.172,,,,,,,,,,,,,,,,,,,,,0.1237,0.1493,0.1293,0.196,0.3071,0.3322,0.3546,0.3562,0.2396,0.1715
38,1,39,211039,1.2022276544361075,0.0917,0.1059,0.1086,0.1411,0.2456,0.2801,0.2856,0.3037,0.1683,0.1404,0.1151,0.1339,0.1242,0.178,0.2805,0.3023,0.3138,0.3278,0.2185,0.1591,0.1276,0.1566,0.1262,0.1977,0.3993,0.4553,0.4476,0.4781,0.2577,0.1648,0.1311,0.1521,0.1236,0.1813,0.3835,0.45,0.4514,0.4711,0.258,0.1645,0.1991,0.1992,0.1679,0.2109,0.3659,0.4226,0.4417,0.4464,0.2562,0.1659,0.1147,0.1418,0.12,0.199,0.3412,0.3746,0.4023,0.4033,0.2365,0.1542,0.1126,0.1361,0.1446,0.1972,0.2768,0.3045,0.3335,0.3374,0.2327,0.1618,0.116,0.1291,0.1249,0.1651,0.2459,0.266,0.2773,0.2905,0.2045,0.1547,DS,0.0,,2025,10.0,0.0,,0.1301,0.1487,0.135,0.2004,0.3039,0.3283,0.3375,0.3519,0.2423,0.1748,,,,,,,,,,,,,,,,,,,,,0.1253,0.1478,0.1318,0.1973,0.307,0.3299,0.3437,0.3564,0.2416,0.1714
39,2,37,211039,0.30501566575310796,0.0883,0.1047,0.1053,0.1379,0.2388,0.2666,0.3053,0.2988,0.1617,0.137,0.1127,0.132,0.1196,0.1751,0.2757,0.2986,0.3186,0.3203,0.2078,0.1522,0.1304,0.159,0.1276,0.1989,0.3822,0.4307,0.413,0.4575,0.2497,0.1621,0.1314,0.1505,0.1248,0.1809,0.3593,0.4224,0.4041,0.4497,0.253,0.1632,0.199,0.2004,0.1677,0.2122,0.357,0.3948,0.4041,0.4273,0.2467,0.1617,0.1135,0.1381,0.1187,0.1928,0.3126,0.3509,0.3379,0.3724,0.2268,0.1499,0.1089,0.1302,0.1199,0.18,0.2647,0.2863,0.298,0.3179,0.2127,0.153,0.1149,0.1275,0.1186,0.16,0.2452,0.265,0.2801,0.2865,0.1947,0.1469,DS,0.0,,2025,10.0,0.0,,0.1263,0.1484,0.1298,0.1957,0.302,0.327,0.349,0.3535,0.2319,0.1689,,,,,,,,,,,,,,,,,,,,,0.1243,0.1472,0.1301,0.1941,0.3056,0.3325,0.3498,0.3555,0.2381,0.1707
40,2,38,211039,35.650920749249735,0.0881,0.1067,0.1053,0.1382,0.2417,0.2688,0.3126,0.3001,0.1638,0.1377,0.1127,0.1326,0.1213,0.1755,0.2774,0.2996,0.3163,0.3228,0.2116,0.1548,0.1294,0.1591,0.1279,0.1988,0.3894,0.4418,0.4201,0.4658,0.2531,0.1633,0.1308,0.153,0.1248,0.1821,0.3689,0.4331,0.4108,0.4585,0.2552,0.164,0.1991,0.2003,0.1669,0.2118,0.3591,0.4056,0.4098,0.4352,0.2514,0.164,0.1137,0.1397,0.119,0.1952,0.3261,0.3595,0.3487,0.3825,0.2308,0.1518,0.1086,0.1311,0.1275,0.1865,0.267,0.2905,0.2969,0.3232,0.2201,0.1565,0.1135,0.1275,0.1198,0.1603,0.2399,0.26,0.2738,0.2843,0.1974,0.1495,DS,0.0,,2025,10.0,0.0,,0.1271,0.1483,0.1313,0.1974,0.3027,0.3275,0.3402,0.3519,0.235,0.1708,,,,,,,,,,,,,,,,,,,,,0.1228,0.1466,0.1291,0.195,0.305,0.3306,0.3511,0.3571,0.2389,0.17
41,2,39,211039,0.31133360423274037,0.0901,0.1081,0.108,0.1387,0.245,0.2712,0.3049,0.3013,0.166,0.1383,0.1128,0.133,0.1224,0.1759,0.2791,0.3004,0.3147,0.3255,0.2157,0.1575,0.1283,0.1594,0.1277,0.1985,0.3969,0.4535,0.4415,0.4742,0.2568,0.1644,0.1309,0.1534,0.1241,0.1832,0.3791,0.4444,0.4333,0.4676,0.2572,0.1648,0.1989,0.1989,0.1671,0.2113,0.3613,0.4172,0.4272,0.4435,0.2562,0.1663,0.1143,0.1418,0.12,0.1977,0.34,0.3684,0.374,0.3927,0.2349,0.1538,0.11,0.1326,0.1349,0.1927,0.2689,0.2944,0.3086,0.328,0.2277,0.1599,0.1137,0.1277,0.1211,0.1604,0.2341,0.2544,0.2711,0.2818,0.2004,0.1523,DS,0.0,,2025,10.0,0.0,,0.1282,0.1483,0.1336,0.1991,0.3031,0.3277,0.3403,0.3496,0.2382,0.1728,,,,,,,,,,,,,,,,,,,,,0.1233,0.1473,0.1309,0.1958,0.3041,0.328,0.3457,0.3582,0.2396,0.1692
42,7,32,181617,18.853303617270484,0.1607,0.1807,0.1768,0.2086,0.2918,0.3072,0.3365,0.3298,0.19,0.1625,0.1249,0.143,0.1448,0.1845,0.2489,0.2682,0.2929,0.2935,0.2517,0.1883,0.1264,0.1532,0.1239,0.1943,0.4098,0.4701,0.4713,0.4904,0.2668,0.1678,0.1284,0.1507,0.1221,0.1813,0.3937,0.4694,0.4752,0.4853,0.2701,0.1682,0.1945,0.1966,0.1633,0.2117,0.375,0.4313,0.4565,0.4596,0.2645,0.1681,0.1123,0.142,0.1202,0.2024,0.3542,0.3959,0.4144,0.4244,0.248,0.1565,0.1164,0.1345,0.1477,0.1944,0.2603,0.2888,0.3099,0.3281,0.2588,0.1806,0.1244,0.1354,0.1384,0.1746,0.2422,0.2626,0.2822,0.2913,0.2407,0.1807,AU,1.0,1.0,2025,100.0,98.0,,0.1379,0.1534,0.1545,0.2024,0.2684,0.2872,0.3076,0.3102,0.2753,0.203,,,,,,,,,,,,,,,,,,,,,0.1363,0.1557,0.152,0.2076,0.2764,0.2944,0.313,0.3239,0.2805,0.2055
43,8,32,181617,0.2341652650489791,0.176,0.1931,0.1903,0.2375,0.3165,0.3296,0.356,0.3508,0.1919,0.1649,0.1246,0.1421,0.1473,0.1878,0.2479,0.2669,0.286,0.2924,0.2551,0.1914,0.1267,0.154,0.1239,0.1964,0.4149,0.475,0.4705,0.495,0.27,0.1691,0.1288,0.1502,0.122,0.1828,0.3959,0.4702,0.4635,0.4877,0.2716,0.1688,0.1947,0.1963,0.1643,0.2126,0.3755,0.4326,0.4551,0.4616,0.2669,0.1692,0.1133,0.1413,0.1219,0.2059,0.3597,0.4034,0.4182,0.4323,0.2525,0.1586,0.1185,0.1389,0.1517,0.1983,0.263,0.2924,0.3275,0.335,0.2696,0.187,0.1257,0.1366,0.1396,0.1775,0.2445,0.2663,0.2821,0.296,0.2496,0.1868,AU,1.0,1.0,2025,100.0,98.0,,0.1387,0.1538,0.1567,0.2046,0.2669,0.2852,0.3011,0.3094,0.2777,0.2056,,,,,,,,,,,,,,,,,,,,,0.1371,0.1579,0.1527,0.2092,0.2758,0.2937,0.3213,0.3238,0.2818,0.2068
44,9,34,191166,12.503828768148226,,,,,,,,,,,0.1224,0.1421,0.138,0.1911,0.2443,0.2615,0.2991,0.2884,0.2487,0.1854,0.1279,0.156,0.1254,0.1989,0.4057,0.4603,0.441,0.4877,0.2704,0.1701,0.13,0.1514,0.1235,0.1868,0.3917,0.4548,0.4401,0.4768,0.269,0.1692,0.1944,0.1967,0.1655,0.2139,0.371,0.4327,0.4407,0.4574,0.2675,0.1698,0.1141,0.1436,0.1184,0.2093,0.3632,0.4017,0.3964,0.4309,0.2509,0.1596,0.1177,0.1404,0.1416,0.2016,0.2827,0.3113,0.3511,0.3511,0.2698,0.1893,0.1222,0.1401,0.1378,0.1808,0.2582,0.2858,0.3173,0.3092,0.2518,0.1863,AU,1.0,1.0,2025,70.0,20.0,"K,W,B",0.1343,0.1548,0.147,0.2065,0.2648,0.2797,0.3067,0.3089,0.2702,0.1982,,,,,,,,,,,,,,,,,,,,,0.1334,0.1535,0.148,0.204,0.27,0.288,0.3068,0.3132,0.2643,0.1966
45,9,35,191166,0.4128235324712337,,,,,,,,,,,0.1257,0.1452,0.1419,0.192,0.2473,0.2647,0.3083,0.2932,0.2495,0.1852,0.1299,0.158,0.1273,0.1992,0.4027,0.457,0.4477,0.4852,0.2706,0.1709,0.1305,0.1541,0.125,0.1875,0.3904,0.4509,0.4461,0.4734,0.2693,0.1701,0.1963,0.1995,0.1661,0.2145,0.3705,0.4322,0.4451,0.455,0.2675,0.1705,0.1165,0.1471,0.1211,0.21,0.3622,0.3986,0.4101,0.4297,0.2509,0.1599,0.1179,0.142,0.1424,0.2028,0.2855,0.3144,0.358,0.3523,0.2684,0.1877,0.1244,0.1413,0.1364,0.1808,0.2598,0.2864,0.3282,0.3103,0.2493,0.1846,AU,1.0,1.0,2025,70.0,20.0,"K,W,B",0.1363,0.1574,0.1522,0.2082,0.2676,0.2837,0.3234,0.3143,0.2722,0.1993,,,,,,,,,,,,,,,,,,,,,0.135,0.1558,0.1471,0.205,0.2723,0.2906,0.3171,0.3159,0.2644,0.196
46,8,36,201050,3.428217632397183,,,,,,,,,,,0.1222,0.1388,0.1387,0.1885,0.2601,0.2761,0.2896,0.3076,0.2469,0.182,0.1271,0.1543,0.1249,0.195,0.4021,0.455,0.4533,0.4866,0.2689,0.1697,0.1287,0.1509,0.1232,0.1838,0.3871,0.453,0.4569,0.4758,0.2689,0.1691,0.1958,0.1973,0.1656,0.2119,0.3719,0.4295,0.4448,0.452,0.2644,0.1694,0.1142,0.1429,0.1199,0.2037,0.3562,0.3944,0.4037,0.4254,0.2469,0.1573,0.1167,0.1354,0.1512,0.1993,0.2817,0.3117,0.3338,0.3495,0.2574,0.1786,0.1217,0.1326,0.134,0.1744,0.2529,0.2725,0.2814,0.3033,0.2344,0.1752,AU,1.0,1.0,2025,100.0,95.0,"K,DF",0.1362,0.1519,0.1523,0.2065,0.2739,0.2979,0.3107,0.3273,0.2737,0.1991,,,,,,,,,,,,,,,,,,,,,0.1332,0.1533,0.1513,0.2067,0.2794,0.2985,0.3277,0.3284,0.2715,0.1997
47,7,34,191242,11.931092544491928,0.1255,0.1404,0.1474,0.1946,0.2847,0.3061,0.3084,0.3274,0.1821,0.1547,0.1158,0.1347,0.1284,0.1826,0.25,0.2739,0.2864,0.2984,0.2397,0.178,0.1282,0.1598,0.1253,0.1943,0.4007,0.4594,0.4391,0.487,0.2628,0.1661,0.1286,0.1515,0.1226,0.1821,0.386,0.4524,0.4296,0.4755,0.2636,0.1662,0.1961,0.1956,0.1639,0.2093,0.3673,0.4264,0.423,0.4487,0.2589,0.1655,0.1131,0.139,0.1183,0.1949,0.3496,0.3832,0.3816,0.41,0.237,0.1542,0.1099,0.13,0.1308,0.1915,0.2765,0.3055,0.3108,0.3379,0.2418,0.1716,0.1174,0.1297,0.1276,0.1723,0.2545,0.2732,0.2767,0.2962,0.2259,0.1688,AU,1.0,0.0,2025,90.0,78.0,"K,DF",0.13,0.1483,0.1383,0.1975,0.2699,0.2907,0.3031,0.3201,0.2651,0.1907,,,,,,,,,,,,,,,,,,,,,0.1305,0.1495,0.1439,0.1987,0.2716,0.2942,0.3048,0.3223,0.2661,0.1941
48,7,35,191242,32.38034603369421,0.1171,0.1385,0.1417,0.1899,0.2835,0.3077,0.3226,0.3304,0.1797,0.1517,0.1206,0.1388,0.1333,0.1843,0.2566,0.2801,0.3089,0.3056,0.238,0.1751,0.1286,0.1582,0.1257,0.1939,0.3972,0.4536,0.4525,0.4837,0.262,0.1658,0.1297,0.1506,0.1232,0.182,0.3824,0.4455,0.4473,0.471,0.2621,0.1657,0.197,0.1973,0.1647,0.2083,0.3642,0.4255,0.438,0.445,0.2579,0.1652,0.1125,0.1409,0.1185,0.1927,0.3486,0.3777,0.3942,0.4064,0.2341,0.1536,0.1111,0.1312,0.1331,0.1915,0.2838,0.3128,0.3336,0.3437,0.237,0.1685,0.1167,0.1317,0.1281,0.1714,0.2586,0.2783,0.2934,0.3021,0.2207,0.1643,AU,1.0,0.0,2025,90.0,78.0,"K,DF",0.1343,0.1528,0.1443,0.1988,0.2752,0.2971,0.3342,0.3293,0.2638,0.1879,,,,,,,,,,,,,,,,,,,,,0.1293,0.1496,0.1422,0.1971,0.2758,0.2992,0.3096,0.3271,0.2626,0.1906
49,8,34,191242,0.0055501185238536095,0.1417,0.1645,0.1657,0.2218,0.3055,0.3256,0.346,0.3485,0.1862,0.1588,0.1174,0.1365,0.1326,0.1865,0.2471,0.2691,0.287,0.2952,0.2458,0.1826,0.1272,0.1562,0.1249,0.1957,0.4019,0.4604,0.4348,0.4895,0.2667,0.1678,0.1286,0.1495,0.1232,0.184,0.3885,0.4537,0.4256,0.4759,0.2658,0.1674,0.1946,0.1948,0.165,0.2106,0.3688,0.4293,0.4246,0.4517,0.2619,0.167,0.1111,0.1365,0.1166,0.1994,0.3555,0.3908,0.3668,0.419,0.2417,0.1561,0.1112,0.131,0.1321,0.1947,0.2796,0.3094,0.3068,0.3454,0.2533,0.1793,0.1193,0.1329,0.1306,0.176,0.2578,0.2779,0.2872,0.2999,0.2367,0.1762,AU,1.0,0.0,2025,90.0,78.0,"K,DF",0.1314,0.1489,0.1415,0.2013,0.2672,0.2866,0.2948,0.316,0.2702,0.1951,,,,,,,,,,,,,,,,,,,,,0.1313,0.1513,0.1461,0.2022,0.2718,0.2921,0.3034,0.3199,0.2678,0.1967
50,8,35,191242,0.4065171632200258,0.1286,0.1521,0.1515,0.2168,0.3033,0.3245,0.352,0.349,0.1847,0.1567,0.1209,0.1392,0.1359,0.1875,0.2517,0.2727,0.2995,0.3009,0.2453,0.1809,0.1274,0.1542,0.1257,0.195,0.3979,0.4546,0.4404,0.4872,0.2667,0.168,0.1285,0.1494,0.1235,0.184,0.386,0.448,0.4358,0.4724,0.2656,0.1676,0.1952,0.1976,0.1645,0.2103,0.3679,0.4297,0.4344,0.4489,0.2617,0.1672,0.1131,0.1395,0.1187,0.1982,0.3556,0.3876,0.3925,0.4181,0.2402,0.1558,0.1129,0.132,0.1367,0.1951,0.2856,0.3155,0.3282,0.3505,0.2499,0.1771,0.1183,0.1328,0.1299,0.1754,0.2606,0.2801,0.2999,0.3028,0.2325,0.1727,AU,1.0,0.0,2025,90.0,78.0,"K,DF",0.1337,0.1515,0.1465,0.2026,0.27,0.2912,0.3179,0.3232,0.2712,0.1942,,,,,,,,,,,,,,,,,,,,,0.1296,0.1512,0.1409,0.2019,0.2744,0.295,0.3096,0.3229,0.2662,0.1951
