OBJECTID,StemTag,quadrat,subquadrat,sp,lx,ly,previous_dbh,status_2023,notes_2023,fad_2023,wound_2023,rot_2023,canker_2023,tag,UTMX,UTMY,status_2024,wound_2024,rot_2024,canker_2024,crown_living,crown_intact,crown_position,fad_2024,fad_choices,liana_load,lean_angle,dead_resprout,crown_check,lean_direction,comment_mortality_2024,mort_census,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
23767,350728,3507,22,fagugr,9.33,3.67,19.9,AU,NA,W,1,NA,NA,350728,732291.32501,4713357.672,AU,1,1,1,96,98,1,"K,W,R",R,NA,NA,NA,NA,NA,NA,finished,35a980a5-fa31-4f26-9df6-a226a6f3e1df,2024-07-03T17:50:17Z,shuej21,2024-07-25T14:20:25Z,johnson.daniel_ufl,-72.1713071902181,42.5377007165475
23773,350754,3507,21,fagugr,1.09,0.83,27,DS,NA,NA,NA,NA,NA,350754,732283.09198,4713344.833,DS,NA,NA,NA,0,90,2,NA,NA,NA,NA,NA,NA,NA,NA,finished,99fdc631-bea7-4b6f-8ec6-ab6cee6a2b1e,2024-07-03T17:50:17Z,shuej21,2024-07-25T14:04:26Z,johnson.daniel_ufl,-72.1714125437363,42.5375877055794
23783,350799,3508,12,fagugr,3.96,0.57,12.1,AU,BBD,"K,DF,F",NA,NA,1,350799,732275.96503,4713374.565,AU,NA,NA,2,85,90,2,"K,F",F,NA,NA,NA,NA,NA,BBD,finished,d1322c75-db00-4c9e-ac6a-c68dc137d82d,2024-07-03T17:50:17Z,shuej21,2024-07-25T14:46:20Z,johnson.daniel_ufl,-72.1714871488206,42.5378572814268
23849,351005,3511,11,fagugr,1.08,9.52,13.6,AU,NA,"K,B,DF",NA,NA,2,351005,732273.07599,4713433.522,AU,1,1,1,68,77,2,"K,B,W,R,DF",DF,NA,NA,NA,NA,NA,NA,finished,8f3d1ebb-3e20-41c5-8c38-765a8fe7ee87,2024-07-03T17:50:17Z,shuej21,2024-07-26T12:47:12Z,johnson.daniel_ufl,-72.1714983346425,42.5383884570364
23873,351077,3511,21,fagugr,3.39,9.01,15.5,AU,Bbd,"K,DF",NA,NA,3,351077,732285.38501,4713433.015,AU,NA,NA,3,25,75,2,"K,DF",DF,NA,NA,NA,NA,NA,NA,finished,5f48392c-fffa-4c87-8bfc-6442b6aa9736,2024-07-03T17:50:17Z,shuej21,2024-07-26T12:41:45Z,johnson.daniel_ufl,-72.1713488253349,42.5383801985004
23936,351339,3514,21,fagugr,8.89,9.68,21.6,DS,NA,NA,NA,NA,NA,351339,732290.88501,4713493.68301,DC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,finished,04e76167-44b8-48ac-b830-a2dbbd482570,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:49:17Z,johnson.daniel_ufl,-72.1712572780243,42.5389242435219
23963,351402,3515,22,fagugr,8.79,6.08,14,AU,Bbd,"W,K",2,NA,2,351402,732290.78802,4713520.07599,AU,3,3,3,16,33,1,"K,W,R,DF,B",B,NA,NA,NA,NA,NA,NA,finished,403c0a2e-d6d1-4797-812a-140eef492a0c,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:20:47Z,johnson.daniel_ufl,-72.1712477334244,42.5391616734299
24288,352161,3522,22,fagugr,6.36,9.02,12.4,DS,NA,NA,NA,NA,NA,352161,732288.36401,4713663.01501,DS,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,ce0e7c48-091e-4b8b-9224-1e36917ae761,2024-07-03T17:50:17Z,shuej21,2024-07-27T15:46:21Z,johnson.daniel_ufl,-72.1712191355573,42.5404481125215
24517,20002,201,11,fagugr,2.86,3.7,NA,DS,NA,NA,NA,NA,NA,20001,731615.0911,4713227.69441,DS,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,0a285cf6-3411-4185-a5b1-9cdfb0ba9f9a,2024-07-03T17:50:17Z,shuej21,2024-07-07T13:14:03Z,jbudoffcorujo_ufl,-72.1795848637273,42.536734477587
25164,120691,1210,21,fagugr,9.91,0.76,12.7,DS,NA,NA,NA,NA,NA,120690,731831.808,4713404.825,DS,NA,NA,NA,0,37,3,NA,NA,NA,NA,NA,NA,NA,NA,finished,5c241922-13c0-4b70-9068-3ad9ca1d047f,2024-07-03T17:50:17Z,shuej21,2024-07-11T19:03:21Z,dcayetano_ufl,-72.1768771546114,42.5382627877753
25223,121611,1223,21,fagugr,4.09,2.92,14,AU,Bbd,K,NA,NA,2,121610,731826.063,4713666.73401,AU,NA,NA,2,93,98,2,K,K,NA,NA,NA,NA,NA,NA,finished,cae28675-c50a-4132-9241-808583898a1a,2024-07-03T17:50:17Z,shuej21,2024-07-15T15:53:55Z,dcayetano_ufl,-72.1768408204531,42.5406203470726
25287,131032,1316,11,fagugr,0.25,0.16,15.2,DS,BBD,"B,K",NA,NA,1,131031,731832.53101,4713524.23901,DS,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,55c50b33-5402-42ce-8e9b-221b81bff6cd,2024-07-03T17:50:17Z,shuej21,2024-07-17T15:59:07Z,ccavender_ufl,-72.176819935521,42.5393366841896
25288,131036,1316,11,fagugr,0.24,2.12,14.3,AU,BBD,"K,DF",NA,NA,1,131035,731832.174,4713526.202,AU,NA,2,3,92,95,2,"I,K,R",R,NA,NA,NA,NA,NA,BBD,finished,33324d88-adc2-49a8-b09f-c7d1c7bc0787,2024-07-03T17:50:17Z,shuej21,2024-07-17T15:57:50Z,ccavender_ufl,-72.1768234820698,42.5393544480091
25378,141940,1423,22,fagugr,4.73,1.27,NA,DS,NA,NA,NA,NA,NA,141939,731866.35599,4713675.229,DS,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,a9a60214-9f99-47c8-9d86-b787ee0fff94,2024-07-03T17:50:17Z,shuej21,2024-07-15T18:26:47Z,dcayetano_ufl,-72.1763472698663,42.5406846735483
25408,150497,1505,11,fagugr,9.58,5.14,13.5,AU,Scale visible,I,NA,NA,NA,150496,731881.70801,4713309.3275,AU,NA,NA,NA,76,89,1,"I,F",F,NA,NA,NA,NA,NA,BBD,finished,ddc158f3-974f-48f0-b44c-1dbcc55a6046,2024-07-03T17:50:17Z,shuej21,2024-07-15T15:04:59Z,johnson.daniel_ufl,-72.1763089504312,42.5373888353
25422,150829,1507,21,fagugr,3.46,5.71,14,DS,NA,NA,NA,NA,NA,150828,731885.638,4713349.83,DS,NA,NA,NA,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,fea7fa3a-06cd-4997-958d-369bb155b083,2024-07-03T17:50:17Z,shuej21,2024-07-16T13:33:17Z,johnson.daniel_ufl,-72.1762447226851,42.5377519707121
25423,150886,1508,22,fagugr,3.15,5.64,14.9,AU,BBD,"DF,I",NA,NA,NA,150885,731885.12299,4713379.29201,AU,NA,NA,2,67,88,2,K,K,NA,NA,NA,NA,NA,NA,finished,c9f61a39-2e63-479c-9ad5-4aacb4610d39,2024-07-03T17:50:17Z,shuej21,2024-07-16T14:24:10Z,johnson.daniel_ufl,-72.1762390372476,42.5380171316083
25456,151614,1518,12,fagugr,0.43,5.03,25.5,DS,NA,NA,NA,NA,NA,151613,731872.33701,4713578.88199,DS,NA,NA,NA,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,1b22ea91-a4e1-4723-a55d-9ee125795df9,2024-07-03T17:50:17Z,shuej21,2024-07-16T13:42:30Z,j.bouchard_ufl,-72.1763136001112,42.53981625193
25459,152044,1521,12,fagugr,1.67,0.64,12.1,AU,BBD,"K,F",NA,NA,2,152043,731873.42099,4713634.60101,AU,NA,NA,2,96,98,1,K,K,NA,NA,NA,NA,NA,BBD,finished,16daf9e3-363c-4f81-a403-278cd8993a86,2024-07-03T17:50:17Z,shuej21,2024-07-15T20:19:49Z,j.bouchard_ufl,-72.1762778139252,42.5403171113271
25604,170808,1704,11,fagugr,8.99,7.06,13,AU,NA,"F,K",NA,NA,1,170806,731920.534,4713290.9783,AU,NA,NA,1,98,99,1,"LF,K",K,NA,NA,NA,NA,NA,Early BLD,finished,5f881c6a-b2bb-4f0b-86d5-b228e59d41e7,2024-07-03T17:50:17Z,shuej21,2024-07-17T15:07:31Z,j.bouchard_ufl,-72.1758441567134,42.5372121398072
25608,170921,1705,11,fagugr,7.7,7.4,14.8,AU,NA,"K,F",NA,NA,3,170920,731919.793,4713311.2116,AU,NA,NA,3,97,99,3,K,K,NA,NA,NA,NA,NA,BBD,finished,63ce9f7a-5976-4b2e-9874-bd8dd889d9d1,2024-07-03T17:50:17Z,shuej21,2024-07-17T16:14:54Z,j.bouchard_ufl,-72.1758449616039,42.5373943582879
25609,170923,1705,11,fagugr,8.1,7.52,15.3,AU,NA,"K,F,B,W",2,NA,3,170920,731919.793,4713311.2116,AU,2,NA,3,56,62,1,"B,W,K",K,NA,NA,NA,NA,NA,BBD,finished,cdd40cc6-c4dd-46d6-b0fd-c6bc1f5c405f,2024-07-03T17:50:17Z,shuej21,2024-07-17T16:07:11Z,j.bouchard_ufl,-72.1758449616039,42.5373943582879
25692,180449,1803,22,fagugr,7.84,5.96,13.3,A,NA,NA,NA,NA,NA,180447,731949.82599,4713279.8457,AU,NA,NA,1,65,76,1,"I,K,LF",LF,NA,NA,NA,NA,NA,BBD and BLD,finished,0a26eb0d-cfad-4cbc-af46-254f245cb1ae,2024-07-03T17:50:17Z,shuej21,2024-07-17T15:46:36Z,johnson.daniel_ufl,-72.175492398906,42.5371032159381
25762,190240,1903,12,fagugr,2.27,1,16.4,AU,BBD,"K,F",NA,NA,2,190239,731954.479,4713274.9655,DS,2,NA,NA,0,90,3,"B,W,F",F,NA,NA,NA,NA,NA,"Stem broke above2m, still attached because it’s leaning on another tree",finished,16efd9f2-a001-4dba-927f-83b71a897091,2024-07-03T17:50:17Z,shuej21,2024-07-23T16:08:49Z,kdarocha_ufl,-72.17543778493,42.5370579231082
25763,190241,1903,12,fagugr,2.64,0.82,14.1,AU,BBD,"K,F",NA,NA,3,190239,731954.479,4713274.9655,DS,1,NA,1,0,90,2,"W,B,BB,K",K,NA,NA,NA,NA,NA,BBD,finished,2ae6c2bb-96e9-4de1-a9da-61bf3f1e09db,2024-07-03T17:50:17Z,shuej21,2024-07-17T18:57:31Z,kdarocha_ufl,-72.17543778493,42.5370579231082
26054,240030,2401,12,fagugr,1.19,3.64,10.5,AU,NA,"K,F",NA,NA,2,240029,732052.81699,4713237.5132,AU,NA,NA,3,91,95,2,"K,I,F",F,NA,NA,NA,NA,NA,BBD,finished,147c358d-c720-4bdf-a998-27f7891e3aa3,2024-07-03T17:50:17Z,shuej21,2024-07-21T15:11:52Z,mageel_ufl,-72.1742569171496,42.536691534963
26109,250297,2503,21,fagugr,9.65,3,13,AU,One of two main stems broken off,"B,W",2,NA,NA,250296,732091.59698,4713267.1881,AU,1,NA,NA,50,55,1,"W,B,LF",LF,NA,NA,NA,NA,NA,One of two main stems broke,finished,f8c32407-8d65-4135-b0fa-28cab69a72fb,2024-07-03T17:50:17Z,shuej21,2024-07-22T13:44:15Z,ccavender_ufl,-72.1737732004203,42.5369468153092
26132,250589,2506,22,fagugr,9.6,6.3,10.8,A,NA,NA,NA,NA,NA,250588,732091.38,4713340.394,AU,NA,NA,2,97,97,1,K,K,NA,NA,NA,NA,NA,NA,finished,a2ff1c3b-9cec-447a-bcad-12e0aa2870e4,2024-07-03T17:50:17Z,shuej21,2024-07-22T16:07:15Z,ccavender_ufl,-72.1737461216044,42.5376053560481
26156,251486,2521,21,fagugr,4.24,3.63,15.3,AU,NA,K,NA,NA,3,251485,732086.091,4713627.76401,AU,NA,NA,2,37,100,2,"DF,K",K,NA,NA,NA,NA,NA,BBD,finished,9d1ddbc5-0772-450a-8f96-b3c075cae064,2024-07-03T17:50:17Z,shuej21,2024-07-22T12:58:58Z,jbudoffcorujo_ufl,-72.1736937875525,42.5401917914498
26157,251487,2521,21,fagugr,4.39,3.82,12.8,AU,NA,"K,DF",NA,NA,2,251485,732086.091,4713627.76401,AU,NA,NA,2,75,100,2,"K,DF",DF,NA,NA,NA,NA,NA,BBD,finished,2e65bb72-64b5-4b32-98c9-86eca797ee59,2024-07-03T17:50:17Z,shuej21,2024-07-22T12:59:47Z,jbudoffcorujo_ufl,-72.1736937875525,42.5401917914498
26215,261213,2619,21,fagugr,0.69,9.19,24.2,AU,NA,K,NA,NA,1,261212,732102.70499,4713592.95401,AU,NA,NA,1,100,100,3,K,K,NA,NA,NA,NA,NA,NA,finished,a8412796-60f5-44cf-9064-22ff1c7c952a,2024-07-03T17:50:17Z,shuej21,2024-07-22T15:04:19Z,dcayetano_ufl,-72.1735058384355,42.5398736929831
26239,261703,2625,11,fagugr,9.67,9.9,10.1,AU,Bbd,"K,F",NA,NA,NA,261702,732101.44,4713713.87799,AU,NA,NA,2,100,100,1,K,K,NA,NA,NA,NA,NA,NA,finished,576c1b17-0939-48f0-ba16-fc08d86169e6,2024-07-03T17:50:17Z,shuej21,2024-07-22T18:58:35Z,dcayetano_ufl,-72.1734721264595,42.5409617648365
26359,281386,2818,12,fagugr,0.91,0.77,29.8,AU,BBD,"B,K",NA,NA,3,281385,732132.71997,4713574.90701,AU,NA,NA,3,30,30,1,"B,K,LF",LF,NA,NA,NA,NA,NA,NA,finished,a3e35be3-0ae1-4391-a4f6-cda2645a66cb,2024-07-03T17:50:17Z,shuej21,2024-07-22T17:48:48Z,kdarocha_ufl,-72.1731480834753,42.5397023505815
26407,290213,2903,11,fagugr,4.04,4.77,10,AU,NA,"K,F",NA,NA,2,290208,732155.13702,4713268.7977,AU,NA,NA,2,88,97,1,"I,K,F",F,NA,NA,NA,NA,NA,BBD,finished,4a7d8679-f07f-4f4f-9ecf-2da5e8920133,2024-07-03T17:50:17Z,shuej21,2024-07-22T20:13:30Z,mageel_ufl,-72.1729997231129,42.5369422156546
26628,310018,3101,11,fagugr,7.45,5.38,10.3,AU,NA,W,1,NA,NA,310017,732199.198,4713229.32619,AU,1,NA,NA,98,98,1,"W,LF",LF,NA,NA,NA,NA,NA,BLD,finished,67a693c3-720f-47ce-8cd5-270f80e213ba,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:41:13Z,j.bouchard_ufl,-72.1724798491933,42.5365739436683
26630,310305,3103,11,fagugr,6.34,3.2,10.1,AU,NA,W,1,NA,NA,310304,732198.27899,4713267.3373,AU,NA,NA,NA,98,99,1,LF,LF,NA,NA,NA,NA,NA,BLD,finished,f5373e9c-8bde-493d-aafb-a06c041fe7dc,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:06:38Z,j.bouchard_ufl,-72.1724755893823,42.5369161229181
26770,321464,3212,11,fagugr,1.84,1.35,13.9,AU,BBD,"K,CR",NA,NA,3,321463,732213.82001,4713444.98801,AU,NA,2,3,32,59,2,"K,I,DF,R",R,NA,NA,NA,NA,NA,NA,finished,9d96f44c-e313-46b2-97f5-174694ad881b,2024-07-03T17:50:17Z,shuej21,2024-07-26T13:57:57Z,mageel_ufl,-72.1722144113999,42.5385093934636
26772,321566,3213,12,fagugr,6.77,3.55,20.3,AU,BBD,"K,DF,R",NA,3,3,321565,732218.65997,4713477.399,DS,3,3,3,0,0,2,"K,R,I,B,W",W,NA,NA,NA,NA,NA,NA,finished,212df931-db82-4d8c-b65e-cb59559fb666,2024-07-03T17:50:17Z,shuej21,2024-07-27T22:55:35Z,johnson.daniel_ufl,-72.1721423772939,42.538799470885
26775,321693,3214,21,fagugr,0.57,9.07,NA,DS,NA,NA,NA,NA,NA,321692,732222.284,4713493.26999,DS,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,finished,5adece55-4347-4756-b948-0544a0d2e409,2024-07-03T17:50:17Z,shuej21,2024-07-26T15:06:46Z,mageel_ufl,-72.1720918506524,42.5389411397146
26969,341022,3410,22,fagugr,1.91,1.74,NA,DS,NA,NA,NA,NA,NA,341021,732263.815,4713415.636,DC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,finished,55860747-fb61-46af-9e66-ee95dcb16968,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:15:10Z,dcayetano_ufl,-72.1716182435633,42.5382303578754
26970,341023,3410,22,fagugr,1.95,1.59,NA,DS,NA,NA,NA,NA,NA,341021,732263.815,4713415.636,DS,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,finished,b00bdeed-5eab-4cb9-8224-4b0d6a17dd49,2024-07-03T17:50:17Z,shuej21,2024-07-26T14:14:56Z,dcayetano_ufl,-72.1716182435633,42.5382303578754
